Variable = x, y, z, vx, vy, vz, v d
ZONE T = "wall", N=413,   E= 180, F=FEPOINT, ET=triangle
55.0 0.5 -2.5   0   0   0   0.0  371
50.0 0.5 0.0   0   0   0   0.0  372
77.059 0.5 0.0   0   0   0   0.0  373
91.765 0.5 0.0   0   0   0   0.0  374
106.471 0.5 0.0   0   0   0   0.0  375
121.176 0.5 0.0   0   0   0   0.0  376
135.882 0.5 0.0   0   0   0   0.0  377
150.588 0.5 0.0   0   0   0   0.0  378
165.294 0.5 0.0   0   0   0   0.0  379
180.0 0.5 0.0   0   0   0   0.0  380
194.706 0.5 0.0   0   0   0   0.0  381
209.412 0.5 0.0   0   0   0   0.0  382
224.118 0.5 0.0   0   0   0   0.0  383
238.824 0.5 0.0   0   0   0   0.0  384
253.529 0.5 0.0   0   0   0   0.0  385
268.235 0.5 0.0   0   0   0   0.0  386
282.941 0.5 0.0   0   0   0   0.0  387
279.335 0.25 2.5   0   0   0   0.0  388
286.688 0.25 2.5   0   0   0   0.0  389
55.0 0.0 -5.0   0   0   0   0.0  390
50.0 -0.5 -5.0   0   0   0   0.0  391
50.0 0.0 -5.0   0   0   0   0.0  392
50.0 -0.5 -2.5   0   0   0   0.0  393
50.0 0.0 -2.5   0   0   0   0.0  394
50.0 0.5 -5.0   0   0   0   0.0  395
50.0 0.5 -2.5   0   0   0   0.0  396
45.0 0.0 -5.0   0   0   0   0.0  397
45.0 -0.5 -2.5   0   0   0   0.0  398
45.0 0.0 -2.5   0   0   0   0.0  399
45.0 0.5 -2.5   0   0   0   0.0  400
45.0 0.0 0.0   0   0   0   0.0  401
37.5 -0.5 0.0   0   0   0   0.0  402
37.5 0.0 0.0   0   0   0   0.0  403
37.5 0.5 0.0   0   0   0   0.0  404
7.5 -0.5 0.0   0   0   0   0.0  405
0.0 0.0 0.0   0   0   0   0.0  406
22.5 -0.5 0.0   0   0   0   0.0  407
7.5 0.0 0.0   0   0   0   0.0  408
15.0 0.0 0.0   0   0   0   0.0  409
22.5 0.0 0.0   0   0   0   0.0  410
30.0 0.0 0.0   0   0   0   0.0  411
7.5 0.5 0.0   0   0   0   0.0  412
22.5 0.5 0.0   0   0   0   0.0  413
38 74 75
37 73 74
34 71 35
33 70 34
36 72 73
35 71 72
36 73 37
39 75 76
37 74 38
40 76 77
38 75 39
41 78 42
41 77 78
40 77 41
42 79 43
43 79 80
24 44 46
42 78 79
39 76 40
44 80 46
43 80 44
35 72 36
32 69 33
34 70 71
31 68 32
33 69 70
30 67 31
32 68 69
29 66 30
31 67 68
28 65 29
30 66 67
27 64 28
29 65 66
26 91 92
28 64 65
26 92 27
64 86 82
27 86 64
25 90 91
82 86 84
27 92 86
25 91 26
1 90 25
1 2 90
2 87 90
89 92 91
87 88 90
85 86 92
88 89 91
85 92 89
88 91 90
83 84 86
83 86 85
81 84 83
81 82 84
47 82 81
47 64 82
56 74 73
50 51 68
47 48 65
47 65 64
48 66 65
48 49 66
49 67 66
50 68 67
52 70 69
51 52 69
51 69 68
49 50 67
57 58 75
54 55 72
55 73 72
53 71 70
52 53 70
54 72 71
53 54 71
55 56 73
57 75 74
56 57 74
58 76 75
59 77 76
58 59 76
60 78 77
59 60 77
61 79 78
60 61 78
62 80 79
61 62 79
46 80 63
62 63 80
45 46 63
3 24 45
24 46 45
18 39 19
21 41 42
19 40 20
21 42 22
22 42 43
22 43 23
3 23 44
3 44 24
23 43 44
19 39 40
20 40 41
20 41 21
16 36 37
10 30 31
18 38 39
13 33 34
17 38 18
12 33 13
17 37 38
16 37 17
15 36 16
15 35 36
14 35 15
14 34 35
13 34 14
12 32 33
11 32 12
10 31 11
11 31 32
9 30 10
9 29 30
8 29 9
8 28 29
7 28 8
7 27 28
6 26 27
6 27 7
5 25 26
5 26 6
1 25 4
4 25 5
1 4 2
22 23 63
23 45 63
18 19 59
21 62 61
3 45 23
22 63 62
21 22 62
19 20 60
20 61 60
20 21 61
17 18 58
19 60 59
16 17 57
18 59 58
15 16 56
17 58 57
14 55 54
16 57 56
13 14 54
15 56 55
12 13 53
14 15 55
11 12 52
13 54 53
10 11 51
12 53 52
9 10 50
11 52 51
8 9 49
10 51 50
7 8 48
9 50 49
6 7 47
8 49 48
5 89 88
7 48 47
5 6 89
